thc_mean	trend_ran	trend_std	resi_range	resi_std
37.9620349742119	39930.4177983947	20.8003692739647	3205.87786492508	2.48097170934172
46.3462324900052	16950.8957182531	18.9112613299966	1567.40012817774	5.42954802087466
49.377636036256	39893.7955870235	20.9921231727042	4132.05359050264	3.98467970824305
43.3354289376507	27709.5858638264	23.7285592211676	3010.5594042787	4.97372356334117
37.0190130314035	14234.4431897946	21.5424817651906	2569.50590533158	7.37028107547227
49.1638538773766	23315.8360545671	24.6171849726859	4158.66573076571	3.71782586138493
38.9165013580737	38486.5871150853	20.8412518692587	1312.99783318583	5.6448866237373
37.36051515244	34816.1259804071	22.3314951017792	3844.08093508713	7.18619342631306
47.5140232551042	30051.5762810144	20.524982451857	3454.78682821131	5.88024536881619
42.5594958342235	10350.6576738792	20.4668752098148	4356.79189428388	9.33127842036195
42.4720603045747	10173.0399487289	24.9587725455489	3842.49397259438	9.18039490951262
45.5025482955412	33459.2730491043	20.9589190343944	1370.61677907651	9.07223731192969
46.7275612659078	21061.7389446699	20.4328409680471	1965.36149174474	4.33722952970977
45.8348948637349	23068.6361278115	19.4902584917753	4158.299508652	8.34907071138646
39.6210211493271	27788.3236182745	21.0147434919279	1835.23056733909	3.75859859004486
49.371227149266	37582.0184942167	24.6838007751701	2956.60267952513	8.52290414136174
49.0132450331126	25939.8174993133	22.3113650929289	2004.79140598773	4.83285012359996
38.5109103671377	13525.803399762	24.2446760460219	2072.66457106235	3.58452101199377
38.7617725150304	39287.6979888302	21.7246894741661	2867.61070589312	7.84099856563005
41.8366649372845	35042.2681356243	21.3052797021393	4232.15430158391	7.15909298989837
48.0784630878628	20896.9389934996	19.5823999755852	1335.82567827387	3.8638264107181
38.5727103488266	12612.0792260506	24.7435682241279	2274.69710379345	6.67421491134373
44.4890285958434	29745.7808160649	25.2408001953185	1368.90774254585	7.82927945799127
37.3779107028413	26784.8750267037	21.8664296395764	3090.88412121952	5.33457441938536
46.8388012329478	36825.7698294015	22.9389233069857	3149.23551133763	5.92297128208258
38.7063814203314	13859.9810785241	22.2219214453566	2169.59135715812	7.68156987212745
38.2408215582751	13718.985564745	22.8963805047761	4460.18860438856	6.04260383922849
37.6937772759178	34419.6905423139	20.6461775566881	3790.85665456099	8.52900784325693
50.6186712240974	16336.5581225013	24.106463820307	3513.62651448103	5.79772331919309
41.9479049043245	10819.4219794305	23.2666066469314	4248.87844477676	6.96743675038911
46.7504501480148	10796.5330973235	25.1820703756829	1610.49226355785	5.7703787347026
47.7332987456893	15290.9939878536	24.8655934324168	2031.89184240242	3.88140507217627
41.9817804498428	21021.4545121616	20.6582140568255	3084.53627124851	9.31687368388928
40.6359141819513	14575.945310831	20.2558214056825	4108.49330118717	6.07605212561418
50.3298135319071	22139.3475142674	19.046360667745	3491.04281746879	5.15463728751488
49.8010803552354	29086.5810113834	22.1449293496506	3885.58610797449	5.61705374309519
37.9780571916868	34235.6639301737	23.4722647785882	1445.08194219794	6.30384228034303
45.0868861964782	12967.3146763512	25.0440656758324	4507.67540513321	2.38599810785241
45.5185705130161	10834.9864192633	24.605355998413	1397.59514145329	3.6497085482345
45.900814844203	25041.6577654347	22.348512222663	1449.8428296762	8.11102633747368
38.0787682729575	29719.2297128208	19.415549180578	2456.34327219459	5.48228400524918
50.8883022553179	28055.6657612842	22.2256569109165	3340.64760277108	4.27765739921262
44.1315042573321	23873.4092226936	21.5503677480392	4620.22766808069	4.81038850062563
45.9598681600391	13831.5988647114	21.4555284279916	2107.57774590289	9.34470656453139
38.59056367687	31376.3847773675	21.64769737846	4987.54844813379	5.08359019745476
36.2243110446486	23433.9426862392	24.5223456526383	1398.08343760491	7.56535538804285
38.2312082277902	38552.5070955535	22.1414014099551	3131.04647968993	3.15726187932981
37.1032441175573	23176.6716513565	24.0944273201697	2259.43784905545	7.50309762871181
41.822016052736	24518.8756981109	23.7252388073366	3407.30002746666	8.90890224921415
43.1381267738884	27909.1769157994	21.8243018890957	1792.7488021485	5.94567705313272
43.0607623523667	31131.0159611805	20.2720084231086	4969.60356456191	2.87307351908933
36.6294442579424	31248.2070375683	19.9771141697439	2410.07721182897	5.46153141880551
40.7911008026368	13881.0388500626	23.899768059328	4205.29801324503	9.5930051576281
44.1305887020478	17142.2467726676	20.0271279030732	2922.66609698782	8.21185949278237
37.4671773430586	30545.0605792413	25.4960570085757	3696.3713492233	8.07342753379925
38.8405102694784	26927.7016510514	23.6735648670919	2479.53733939634	5.91393780327769
42.7453535569323	28729.5144505142	24.1938322092349	3123.23374126408	8.82369457075716
38.0119327372051	39796.7467268899	22.40122379223	4850.94759971923	6.9823297830134
48.8461561937315	24984.8933378094	20.2996093630787	1293.710135197	8.40766624958037
48.3870052186651	30985.4426709799	25.3586748863186	2217.20023194067	7.89104892117069
37.288644062624	10373.5465559862	21.0431745353557	1167.48558000427	4.26129947813349
46.4084902493362	39758.2934049501	20.4297280800806	2972.35023041475	7.69670705282754
37.1380352183599	24167.3024689474	22.3115726187933	1885.64714499344	3.73784600360118
40.2838831751457	17240.2111880856	23.1763328959014	1592.05908383435	3.41947691274758
47.3835566270943	12396.0081789605	21.2934507278664	3880.70314645833	4.91317484054079
49.8239692373424	10997.9552598651	23.6544724875637	4845.21011993774	6.62636188848537
49.9104892117069	25094.759971923	21.7321604052858	1653.09610278634	3.64629047517319
39.2529679250465	17761.1621448408	18.8521164586322	2034.08917508469	9.07248146000549
49.0164494766076	18899.1973632008	18.7381847590564	2244.54481643117	4.71077608569597
44.6739707632679	26631.0617389447	25.4651356547746	4061.86101870785	2.65016632587664
48.0532853175451	34129.4595171972	23.2771904660176	2319.98657185583	5.519394512772
38.5452436902982	21168.8589129307	24.7944120609149	3402.29499191259	3.15872676778466
47.8083742790002	21100.1922666097	19.3850428785058	3592.97463911863	8.04022339548936
50.1892757957701	28735.0077822199	22.7724875637074	3033.50932340464	3.54741050447096
39.1234168523209	13183.3857234413	24.1147648548845	1584.6125675222	6.96060060426649
40.9046296578875	38117.6183355205	18.7205450605792	1555.31479842525	3.30545976134526
38.3488570818201	17579.8821985534	23.4398907437361	2904.84328745384	4.9747001556444
36.6015198217719	30494.7050386059	20.4986266670736	2563.890499588	7.55510116885891
37.8636127811518	22848.9028595843	21.0904904324473	3870.8151493881	8.2831507309183
46.8241523483993	32996.9176305429	23.2489669484542	1396.98477126377	3.1782586138493
44.5370952482681	38490.2493362224	24.9923917355876	2857.600634785	5.96276741843928
38.5131992553484	17236.5489669485	23.2267616809595	2086.82515945921	8.94039735099338
40.932554094058	10265.5110324412	21.5244270149846	4774.65132602924	4.82747886593219
47.7548142948698	35930.3567613758	22.0891048921171	2275.06332590716	3.09451582384716
41.7061983092746	39039.5825067904	18.9957243568224	1011.59703360088	9.71629993591113
49.8564714499344	17907.6509903256	19.7434400463881	4443.58653523362	8.34052552873318
45.3757438886685	24556.4134647664	21.667619861446	4581.65227210303	4.86043885616627
44.4231086153752	14129.1543321024	19.4713736381115	2604.90737632374	5.27573473311563
48.8205206457717	32573.0155339213	22.1239692373424	4503.28073976867	6.05383465071566
39.3550523392437	23565.7826471755	24.0141148106326	1072.87820062868	4.61702322458571
42.8648335215308	37625.0495925779	22.3070070497757	4229.59074678793	8.79976805932798
42.9087801751762	26665.8528397473	22.4522751548814	4596.30115665151	8.49140903958251
41.5207983642079	38555.2537614063	22.2949705496384	2620.41077913755	7.44669942320017
42.8886379589221	14450.5142368847	21.9274422437208	3492.26355784783	4.97543259987182
49.2444227423933	33142.4909207434	25.2048982207709	3090.63997314371	9.51756340220344
48.6465651417585	31721.549119541	21.5323129978332	1955.35142063662	8.842982268746
49.3002716147343	35756.4012573626	19.8486556596576	1636.24988555559	3.01834162419507
41.664998321482	12184.5149082919	23.3477492599261	4940.79409161657	6.10168767357402
41.406811731315	21534.1654713584	25.4622302926725	3949.43082979827	5.47325052644429
40.9984740745262	20386.9747001556	21.2268349253822	3439.52757347331	9.43919186986908
42.590624713889	35982.5434125797	20.7659199804682	4275.36851100192	4.74544511246071
47.6133610034486	28675.4966887417	21.2106479079562	2062.65449995422	7.06289864803003
41.0387585070345	13761.1011078219	25.0897213660085	4551.86620685446	6.42298654133732
38.5667592394787	26060.6707968383	19.2217200231941	3138.00469985046	5.71056245612964
48.0455030976287	18632.7707754753	22.5172307504501	2187.78038880581	7.61418500320444
44.8978240302744	38278.7560655538	23.2012359996338	4505.11185033723	6.72450941496017
37.2584307382427	31740.7757805109	21.6796563615833	1098.0254524369	7.45744193853572
42.8872646259957	23515.4271065401	19.7579668568987	2353.43485824152	5.11679433576464
37.7958616901151	21414.2277291177	22.9258491775262	3806.11590929899	9.47776726584674
43.9602954191717	24790.795617542	18.9523514511551	2302.89620654927	6.43324076052126
47.6847743156224	38183.5383159886	24.6605578783532	3057.31376079592	7.11832026123844
45.6723838007752	16700.9491256447	20.6783440656758	1962.06549272134	7.99188207647938
45.9621570482498	37523.4229560228	24.6371074556719	1960.23438215278	8.36860255745109
47.0013122959075	19822.0770897549	21.0992065187536	2930.84505752739	2.71462141788995
39.9616077150792	13687.8566850795	19.0251930295724	4676.25965147862	5.34287545396283
37.2529374065371	29335.6120487075	18.9735190893277	2123.0811487167	8.28266243476669
43.202215643788	14595.1719718009	24.7776024658956	3624.95803704947	3.0129703665273
46.2990813928648	34119.3884090701	22.7286996063112	3890.95736564226	6.73818170720542
43.2786645100253	33893.246253853	24.2195654164251	4559.06857509079	8.98580889309366
36.3817865535447	27348.8570818201	21.8693350016785	4216.16260261849	4.92538224433119
37.5793328653829	25761.2842188787	23.5944975127415	2174.96261482589	2.29883724478896
49.2801293984802	38404.1871395001	23.1605609302042	4717.52067629017	3.2947172460097
36.9045686208686	34492.9349650563	25.2773247474593	2692.4344615009	4.67000335703604
49.0448316904202	27252.7237769707	19.8876705221717	3879.848628193	2.61671803949095
37.5294351023896	38087.4050111393	21.2596240119633	2523.60606707968	5.44590594195379
41.7405316324351	15282.7539902951	18.9986297189245	4268.5323648793	6.04431287575915
50.2826624347667	16944.4868312632	19.0918088320566	2290.68880275887	6.71645252845851
36.44495986816	29487.594225898	24.5206854457228	2026.64265877255	8.72017578661458
45.2086550492874	38739.2803735466	23.0294045838801	3518.38740195929	6.63026825769829
48.1329386272774	28794.5188756981	23.9894192327647	3183.05001983703	9.77416302987762
46.7010101626637	22670.3695791498	20.910773033845	1835.96301156651	3.89898373363445
39.8151188695944	30804.1627246925	24.9571123386334	2710.37934507279	5.06698812829981
46.0019837031159	34178.8995025483	21.9440443128758	3970.06134220405	9.81200598162786
50.3133335367901	33154.3931394391	21.4227393414106	1376.23218482009	4.42707602160711
40.0865810113834	28562.8833887753	22.3377208777123	4689.68779564806	8.78096865749077
47.2077700125126	24767.906735435	20.8956236457411	4718.3751945555	5.39756462294381
42.4784691915647	22687.7651295511	20.0576342051454	4689.19949949644	3.51445051423688
43.66685995056	27265.5415509506	21.4185888241218	2449.26297799615	3.64287240211188
46.9413434247871	21616.5654469436	24.7356822412793	3647.90795617542	9.37693411053804
49.9274269844661	34413.281655324	19.8847651600696	3766.80806909391	9.19089327677236
38.5685903500473	25556.1998352001	23.384273812067	4905.39262062441	9.30857264931181
37.0112308114872	36550.1876888333	24.8294839320048	2887.75292214728	4.56501968443861
37.9542527542955	15492.4161503952	23.712579729606	3818.6895352031	2.89553514206366
38.7567369609668	26139.4085512864	20.2255226294748	4172.46009704886	2.63722647785882
37.2465285195471	37224.9519333476	23.9456312753685	1444.83779412214	9.74877162999359
50.1851557969909	18664.8152104251	25.3016052735984	1924.95498519852	7.66545609912412
46.3265480513932	26827.9061250649	20.9811243018891	1192.99905392621	7.30777916806543
42.636402478103	18897.3662526322	24.2751823480941	4875.11825922422	9.50022888882107
47.5030365916929	39714.3467513047	19.7141788995025	1040.40650654622	5.51280251472518
50.725333414716	14675.7408368175	21.2316080202643	1943.51023895993	5.33213293862728
42.3351847895749	14101.687673574	20.8783989989929	4287.82006286813	6.49378948332163
49.9439069795831	27729.7280800806	21.58876003296	2687.18527787103	6.61952574236274
43.8824732200079	31637.3180333873	24.6323343607898	2149.20499282815	7.49479659413434
48.5495162816248	12232.1237830744	19.5535538804285	3291.32969145787	3.97442548905911
46.1676992095706	36879.787591174	19.8322611163671	4232.27637562181	4.72005371257668
50.0478225043489	35729.8501541185	20.7379039887692	1645.16129032258	2.80471205786309
39.3738212225715	37117.8319650868	24.2971800897244	4653.55388042848	5.60045167394024
50.0368358409375	22322.4585711234	23.4957152012696	3386.18121890927	4.39289529099399
43.5592822046571	38232.9783013398	20.8647022919401	4676.50379955443	2.19238868373669
50.2730491042817	23480.6360057375	21.6408490249336	3336.61915952025	7.86931974242378
49.9297158726768	14922.0252082888	19.9032349620045	3819.05575731681	7.99725333414716
45.4206060975982	16169.0115054781	20.2450300607318	3985.56474501785	5.16464735862301
41.2667317728202	18155.7664723655	20.2157689138462	4894.03973509934	3.43729972228156
50.947813348796	10040.2844325083	20.8441572313608	3079.89745780816	6.55555894650105
36.3955198828089	23118.9916684469	20.8225745414594	2886.28803369243	8.56489761040071
45.8994415112766	13810.541093173	21.8568834498123	4494.00311288797	9.79564806054872
36.9022797326579	30802.331614124	25.3794274727622	3455.27512436293	6.26282540360729
43.676473281045	14530.167546617	23.1939725943785	2829.88982818079	8.10003967406232
37.1389507736442	19578.5393841365	19.6151890621662	4670.27802362133	8.30219428083132
44.3695486312449	30962.553788873	18.9436353648488	1185.67461165197	6.38636432996612
45.1702017273476	23323.1604968413	24.4360148930326	3846.2782677694	3.04519791253395
45.5107882930998	12384.1059602649	23.130054628132	1684.71327860347	6.18958098086489
37.1471907712027	13621.9367046113	20.6563463240455	4541.24576555681	4.43464461195715
36.1867732779931	25686.2086855678	22.8874568926054	2215.73534348582	4.56575212866604
45.0264595477157	29157.078768273	20.3695455793939	1407.60521256142	6.09729300820948
39.1559190649129	35346.2324900052	24.2465437788018	2870.78463087863	8.05755790887173
41.8824427014985	39143.040253914	20.1674153874325	1165.65446943571	8.97677541428877
48.8667561876278	31455.1225318155	22.1054994354076	2295.08346812342	2.43873409222694
49.7983336893826	13555.1011688589	23.0603259376812	4968.62697225867	8.86080507827998
41.8838160344249	39238.2580034791	19.5510635700552	2076.81508835109	7.47233497116001
36.67384868923	34494.7660756249	22.4381633960997	3378.24640644551	2.49464400158696
47.1203344828639	18164.9220252083	21.3135807367168	2905.20950956755	8.30072939237648
44.7971129490036	34171.5750602741	24.2330545976135	4551.98828089236	6.67958616901151
38.3021637623218	18604.3885616627	21.4632068849757	4017.18192083499	4.36335337382122
44.9321573534349	29479.3542283395	24.0271889400922	1561.78472243416	4.82674642170476
37.144901882992	27661.0614337596	23.3184881130406	1926.29779961547	5.8653523361919
39.4479812005982	14515.5186620685	24.856669820246	2523.60606707968	4.90072328867458
44.6391796624653	22262.0319223609	23.1883693960387	4094.45478682821	9.84228034302805
40.9559007538072	34731.8948942534	23.5301644947661	1911.40476699118	8.50239570299387
41.5661183507797	35330.6680501724	20.2823847163305	2555.10116885891	3.76201666310617
38.4756614886929	33101.2909329508	24.6777825251015	3563.31064790796	2.05273598437452
39.6915189062166	38830.8359019745	21.304657124546	2040.31495101779	3.3589281899472
50.6269112216559	33820.0018311106	22.7010986663411	3955.04623554186	4.6167790765099
43.9387798699912	24341.2579729606	23.9935697500534	1385.87603381451	2.04492324594867
44.1731620227668	36078.6767174291	22.9769005401776	4829.34049501022	3.85210730307932
45.1097750785852	36313.0588702048	22.0017365031892	4406.72017578662	4.7544785912656
45.7598193304239	13372.9056672872	22.1152531510361	3706.74764244514	6.90810876796777
39.2168034913175	24075.7469405194	25.2802301095615	1531.75450910977	8.47090060121464
44.2844019898068	26183.3552049318	21.8346781823176	1695.21164586322	7.78875087740715
45.1532639545885	34774.0104373302	24.8064485610523	2784.1120639668	3.94927823725089
40.40244758446	11551.8662068545	24.7605853450117	2829.27945799127	7.78753013702811
49.0961027863399	29322.7942747276	20.9078676717429	2658.6199530015	9.28904080324717
37.5367595446638	25806.1464278085	19.7957365642262	2430.58565019684	6.03869747001556
43.5954466383862	16192.8159428694	21.8353007599109	4622.18085268716	7.02505569627979
39.8572344126713	30165.1051362651	23.5463515121921	2177.77031769768	4.07281716360973
43.6361888485366	31802.1179845576	25.2974547563097	1809.35087130345	3.3005767998291
36.3479110080264	26989.9594103824	21.2179113132115	3202.33771782586	2.45558030945769
37.9144260994293	30544.145023957	20.0094882045961	3524.8573259682	5.44639423810541
40.7054963835566	30758.3849604785	20.1142887661367	4102.38959929197	2.17505417035432
48.0670186468093	20565.5079805902	21.7960783715323	4891.72032837916	3.93145542771691
38.7425458540605	36179.3877986999	21.994058046205	4771.47740104373	3.39042329172643
43.4439222388379	32165.5934324168	22.271520126957	1899.19736320078	7.17300943021943
47.6266365550706	39974.3644520402	23.7435010834071	1883.20566423536	4.48786889248329
46.188756981109	32860.4998931852	22.4481246375927	2704.51979125339	6.07092501602222
44.010193182165	36526.383251442	24.1348948637349	2260.7806634724	2.08789330729087
37.6214484084597	15494.2472609638	22.8395184179205	4830.07293923765	8.41328165532395
50.2762535477767	14505.4475539415	23.3313547166356	4673.32987456893	6.73061311685537
49.2677694021424	21987.3653370769	20.992953276162	3379.46714682455	6.42591631824702
